date,time,label,activity,distance,energy,energy_acc,pro,protein_acc,carb,fat,note
2024-11-04,00:00,REST,Bmr,0,-52.25,-52.25,0.0,0.0,0.0,0.0,0
2024-11-04,01:00,REST,Bmr,0,-52.25,-104.5,0.0,0.0,0.0,0.0,0
2024-11-04,02:00,REST,Bmr,0,-52.25,-156.75,0.0,0.0,0.0,0.0,0
2024-11-04,03:00,REST,Bmr,0,-52.25,-209.0,0.0,0.0,0.0,0.0,0
2024-11-04,04:00,REST,Bmr,0,-52.25,-261.25,0.0,0.0,0.0,0.0,0
2024-11-04,04:41,TRAINING,Walk,"8,93 km",-508.0,-769.25,0.0,0.0,0.0,0.0,15
2024-11-04,05:00,REST,Bmr,0,-52.25,-821.5,0.0,0.0,0.0,0.0,0
2024-11-04,06:00,REST,Bmr,0,-52.25,-873.75,0.0,0.0,0.0,0.0,0
2024-11-04,07:00,REST,Bmr,0,-52.25,-926.0,0.0,0.0,0.0,0.0,0
2024-11-04,07:30,FOOD,Eat,0.0,600.0,-326.0,25.0,25.0,37.0,35.0,Porridge
2024-11-04,08:00,REST,Bmr,0,-52.25,-378.25,0.0,25.0,0.0,0.0,0
2024-11-04,09:00,REST,Bmr,0,-52.25,-430.5,0.0,25.0,0.0,0.0,0
2024-11-04,10:00,REST,Bmr,0,-52.25,-482.75,0.0,25.0,0.0,0.0,0
2024-11-04,11:00,REST,Bmr,0,-52.25,-535.0,0.0,25.0,0.0,0.0,0
2024-11-04,11:01,FOOD,Eat,0.0,600.0,65.0,25.0,50.0,37.0,35.0,Porridge
2024-11-04,11:21,TRAINING,Walk,"7,65 km",-454.0,-389.0,0.0,50.0,0.0,0.0,19
2024-11-04,12:00,REST,Bmr,0,-52.25,-441.25,0.0,50.0,0.0,0.0,0
2024-11-04,13:00,REST,Bmr,0,-52.25,-493.5,0.0,50.0,0.0,0.0,0
2024-11-04,13:22,TRAINING,BIKE,0.0,0.0,-493.5,0.0,50.0,0.0,0.0,RMP
2024-11-04,14:00,TRAINING,STR,0.0,0.0,-493.5,0.0,50.0,0.0,0.0,BODYPUMP
2024-11-04,14:00,REST,Bmr,0,-52.25,-545.75,0.0,50.0,0.0,0.0,0
2024-11-04,15:00,REST,Bmr,0,-52.25,-598.0,0.0,50.0,0.0,0.0,0
2024-11-04,16:00,REST,Bmr,0,-52.25,-650.25,0.0,50.0,0.0,0.0,0
2024-11-04,16:01,FOOD,Eat,0.0,500.0,-150.25,27.0,77.0,26.0,30.0,"Broccoli, kaki, veg sausage, coleslaw, plum, egg, mozzarella"
2024-11-04,16:30,FOOD,Eat,0.0,890.0,739.75,18.0,95.0,175.0,13.0,"Protein bars, candy"
2024-11-04,17:00,REST,Bmr,0,-52.25,687.5,0.0,95.0,0.0,0.0,0
2024-11-04,18:00,REST,Bmr,0,-52.25,635.25,0.0,95.0,0.0,0.0,0
2024-11-04,19:00,REST,Bmr,0,-52.25,583.0,0.0,95.0,0.0,0.0,0
2024-11-04,20:00,REST,Bmr,0,-52.25,530.75,0.0,95.0,0.0,0.0,0
2024-11-04,21:00,REST,Bmr,0,-52.25,478.5,0.0,95.0,0.0,0.0,0
2024-11-04,22:00,REST,Bmr,0,-52.25,426.25,0.0,95.0,0.0,0.0,0
2024-11-04,23:00,REST,Bmr,0,-52.25,374.0,0.0,95.0,0.0,0.0,0
2024-11-05,00:00,REST,Bmr,0,-52.25,-52.25,0.0,0.0,0.0,0.0,0
2024-11-05,01:00,REST,Bmr,0,-52.25,-104.5,0.0,0.0,0.0,0.0,0
2024-11-05,02:00,REST,Bmr,0,-52.25,-156.75,0.0,0.0,0.0,0.0,0
2024-11-05,03:00,REST,Bmr,0,-52.25,-209.0,0.0,0.0,0.0,0.0,0
2024-11-05,04:00,REST,Bmr,0,-52.25,-261.25,0.0,0.0,0.0,0.0,0
2024-11-05,04:25,TRAINING,Walk,"8,38 km",-363.0,-624.25,0.0,0.0,0.0,0.0,15
2024-11-05,05:00,REST,Bmr,0,-52.25,-676.5,0.0,0.0,0.0,0.0,0
2024-11-05,06:00,REST,Bmr,0,-52.25,-728.75,0.0,0.0,0.0,0.0,0
2024-11-05,06:30,FOOD,Eat,0.0,600.0,-128.75,25.0,25.0,37.0,35.0,Porridge
2024-11-05,07:00,REST,Bmr,0,-52.25,-181.0,0.0,25.0,0.0,0.0,0
2024-11-05,08:00,REST,Bmr,0,-52.25,-233.25,0.0,25.0,0.0,0.0,0
2024-11-05,09:00,REST,Bmr,0,-52.25,-285.5,0.0,25.0,0.0,0.0,0
2024-11-05,10:00,REST,Bmr,0,-52.25,-337.75,0.0,25.0,0.0,0.0,0
2024-11-05,10:01,FOOD,Eat,0.0,600.0,262.25,25.0,50.0,37.0,35.0,Porridge
2024-11-05,10:53,TRAINING,Walk,"7,38 km",-428.0,-165.75,0.0,50.0,0.0,0.0,18
2024-11-05,11:00,REST,Bmr,0,-52.25,-218.0,0.0,50.0,0.0,0.0,0
2024-11-05,12:00,REST,Bmr,0,-52.25,-270.25,0.0,50.0,0.0,0.0,0
2024-11-05,12:30,FOOD,Eat,0.0,127.0,-143.25,3.0,53.0,10.0,8.0,"Sandwish, butter, peanut butter"
2024-11-05,13:00,REST,Bmr,0,-52.25,-195.5,0.0,53.0,0.0,0.0,0
2024-11-05,14:00,REST,Bmr,0,-52.25,-247.75,0.0,53.0,0.0,0.0,0
2024-11-05,14:01,FOOD,Eat,0.0,115.0,-132.75,0.0,53.0,30.0,0.0,Carbs
2024-11-05,14:58,TRAINING,RUN,10.0 km,-505.0,-637.75,0.0,53.0,0.0,0.0,5'07''
2024-11-05,15:00,REST,Bmr,0,-52.25,-690.0,0.0,53.0,0.0,0.0,0
2024-11-05,16:00,REST,Bmr,0,-52.25,-742.25,0.0,53.0,0.0,0.0,0
2024-11-05,16:30,FOOD,Eat,0.0,500.0,-242.25,27.0,80.0,26.0,30.0,"Broccoli, kaki, veg sausage, coleslaw, plum, egg, mozzarella"
2024-11-05,17:00,REST,Bmr,0,-52.25,-294.5,0.0,80.0,0.0,0.0,0
2024-11-05,17:01,FOOD,Eat,0.0,440.0,145.5,19.0,99.0,27.0,18.0,Protein bars
2024-11-05,18:00,REST,Bmr,0,-52.25,93.25,0.0,99.0,0.0,0.0,0
2024-11-05,19:00,REST,Bmr,0,-52.25,41.0,0.0,99.0,0.0,0.0,0
2024-11-05,20:00,REST,Bmr,0,-52.25,-11.25,0.0,99.0,0.0,0.0,0
2024-11-05,21:00,REST,Bmr,0,-52.25,-63.5,0.0,99.0,0.0,0.0,0
2024-11-05,22:00,REST,Bmr,0,-52.25,-115.75,0.0,99.0,0.0,0.0,0
2024-11-05,23:00,REST,Bmr,0,-52.25,-168.0,0.0,99.0,0.0,0.0,0
2024-11-06,00:00,REST,Bmr,0,-52.25,-52.25,0.0,0.0,0.0,0.0,0
2024-11-06,01:00,REST,Bmr,0,-52.25,-104.5,0.0,0.0,0.0,0.0,0
2024-11-06,02:00,REST,Bmr,0,-52.25,-156.75,0.0,0.0,0.0,0.0,0
2024-11-06,03:00,REST,Bmr,0,-52.25,-209.0,0.0,0.0,0.0,0.0,0
2024-11-06,04:00,REST,Bmr,0,-52.25,-261.25,0.0,0.0,0.0,0.0,0
2024-11-06,04:22,TRAINING,Walk,"8,79 km",-478.0,-739.25,0.0,0.0,0.0,0.0,15
2024-11-06,05:00,REST,Bmr,0,-52.25,-791.5,0.0,0.0,0.0,0.0,0
2024-11-06,06:00,REST,Bmr,0,-52.25,-843.75,0.0,0.0,0.0,0.0,0
2024-11-06,06:30,FOOD,Eat,0.0,600.0,-243.75,25.0,25.0,37.0,35.0,Porridge
2024-11-06,07:00,REST,Bmr,0,-52.25,-296.0,0.0,25.0,0.0,0.0,0
2024-11-06,08:00,REST,Bmr,0,-52.25,-348.25,0.0,25.0,0.0,0.0,0
2024-11-06,09:00,REST,Bmr,0,-52.25,-400.5,0.0,25.0,0.0,0.0,0
2024-11-06,10:00,REST,Bmr,0,-52.25,-452.75,0.0,25.0,0.0,0.0,0
2024-11-06,10:01,FOOD,Eat,0.0,600.0,147.25,25.0,50.0,37.0,35.0,Porridge
2024-11-06,10:47,TRAINING,Walk,"7,58 km",-438.0,-290.75,0.0,50.0,0.0,0.0,19
2024-11-06,11:00,REST,Bmr,0,-52.25,-343.0,0.0,50.0,0.0,0.0,0
2024-11-06,12:00,REST,Bmr,0,-52.25,-395.25,0.0,50.0,0.0,0.0,0
2024-11-06,13:00,REST,Bmr,0,-52.25,-447.5,0.0,50.0,0.0,0.0,0
2024-11-06,13:01,FOOD,Eat,0.0,127.0,-320.5,3.0,53.0,10.0,8.0,"Sandwish, butter, peanut butter"
2024-11-06,14:00,REST,Bmr,0,-52.25,-372.75,0.0,53.0,0.0,0.0,0
2024-11-06,14:42,TRAINING,BIKE,0.0,0.0,-372.75,0.0,53.0,0.0,0.0,TRIP
2024-11-06,15:00,REST,Bmr,0,-52.25,-425.0,0.0,53.0,0.0,0.0,0
2024-11-06,16:00,REST,Bmr,0,-52.25,-477.25,0.0,53.0,0.0,0.0,0
2024-11-06,16:30,FOOD,Eat,0.0,500.0,22.75,27.0,80.0,26.0,30.0,"Broccoli, kaki, veg sausage, coleslaw, plum, egg, mozzarella"
2024-11-06,17:00,REST,Bmr,0,-52.25,-29.5,0.0,80.0,0.0,0.0,0
2024-11-06,17:01,FOOD,Eat,0.0,443.0,413.5,21.0,101.0,31.0,27.0,Protein bars
2024-11-06,18:00,REST,Bmr,0,-52.25,361.25,0.0,101.0,0.0,0.0,0
2024-11-06,19:00,REST,Bmr,0,-52.25,309.0,0.0,101.0,0.0,0.0,0
2024-11-06,20:00,REST,Bmr,0,-52.25,256.75,0.0,101.0,0.0,0.0,0
2024-11-06,21:00,REST,Bmr,0,-52.25,204.5,0.0,101.0,0.0,0.0,0
2024-11-06,22:00,REST,Bmr,0,-52.25,152.25,0.0,101.0,0.0,0.0,0
2024-11-06,23:00,REST,Bmr,0,-52.25,100.0,0.0,101.0,0.0,0.0,0
2024-11-07,00:00,REST,Bmr,0,-52.25,-52.25,0.0,0.0,0.0,0.0,0
2024-11-07,01:00,REST,Bmr,0,-52.25,-104.5,0.0,0.0,0.0,0.0,0
2024-11-07,02:00,REST,Bmr,0,-52.25,-156.75,0.0,0.0,0.0,0.0,0
2024-11-07,03:00,REST,Bmr,0,-52.25,-209.0,0.0,0.0,0.0,0.0,0
2024-11-07,04:00,REST,Bmr,0,-52.25,-261.25,0.0,0.0,0.0,0.0,0
2024-11-07,05:00,REST,Bmr,0,-52.25,-313.5,0.0,0.0,0.0,0.0,0
2024-11-07,05:35,TRAINING,Walk,"8,47 km",-423.0,-736.5,0.0,0.0,0.0,0.0,15
2024-11-07,06:00,REST,Bmr,0,-52.25,-788.75,0.0,0.0,0.0,0.0,0
2024-11-07,07:00,REST,Bmr,0,-52.25,-841.0,0.0,0.0,0.0,0.0,0
2024-11-07,07:30,FOOD,Eat,0.0,600.0,-241.0,25.0,25.0,37.0,35.0,Porridge
2024-11-07,08:00,REST,Bmr,0,-52.25,-293.25,0.0,25.0,0.0,0.0,0
2024-11-07,09:00,REST,Bmr,0,-52.25,-345.5,0.0,25.0,0.0,0.0,0
2024-11-07,10:00,REST,Bmr,0,-52.25,-397.75,0.0,25.0,0.0,0.0,0
2024-11-07,11:00,REST,Bmr,0,-52.25,-450.0,0.0,25.0,0.0,0.0,0
2024-11-07,11:05,TRAINING,Walk,"7,22 km",-396.0,-846.0,0.0,25.0,0.0,0.0,19
2024-11-07,12:00,REST,Bmr,0,-52.25,-898.25,0.0,25.0,0.0,0.0,0
2024-11-07,13:00,REST,Bmr,0,-52.25,-950.5,0.0,25.0,0.0,0.0,0
2024-11-07,13:30,FOOD,Eat,0.0,127.0,-823.5,3.0,28.0,10.0,8.0,"Sandwish, butter, peanut butter"
2024-11-07,14:00,REST,Bmr,0,-52.25,-875.75,0.0,28.0,0.0,0.0,0
2024-11-07,14:30,FOOD,Eat,0.0,115.0,-760.75,0.0,28.0,30.0,0.0,Carbs
2024-11-07,15:00,REST,Bmr,0,-52.25,-813.0,0.0,28.0,0.0,0.0,0
2024-11-07,16:00,REST,Bmr,0,-52.25,-865.25,0.0,28.0,0.0,0.0,0
2024-11-07,16:01,FOOD,Eat,0.0,500.0,-365.25,23.0,51.0,35.0,27.0,"Broccoli, veg. burger, halloumi, egg, watermelon, grapes, coleslaw, bea"
2024-11-07,16:30,FOOD,Eat,0.0,337.0,-28.25,19.0,70.0,27.0,18.0,Proteinbars
2024-11-07,17:00,REST,Bmr,0,-52.25,-80.5,0.0,70.0,0.0,0.0,0
2024-11-07,18:00,REST,Bmr,0,-52.25,-132.75,0.0,70.0,0.0,0.0,0
2024-11-07,19:00,REST,Bmr,0,-52.25,-185.0,0.0,70.0,0.0,0.0,0
2024-11-07,20:00,REST,Bmr,0,-52.25,-237.25,0.0,70.0,0.0,0.0,0
2024-11-07,21:00,REST,Bmr,0,-52.25,-289.5,0.0,70.0,0.0,0.0,0
2024-11-07,22:00,REST,Bmr,0,-52.25,-341.75,0.0,70.0,0.0,0.0,0
2024-11-07,23:00,REST,Bmr,0,-52.25,-394.0,0.0,70.0,0.0,0.0,0
2024-11-08,00:00,REST,Bmr,0,-52.25,-52.25,0.0,0.0,0.0,0.0,0
2024-11-08,01:00,REST,Bmr,0,-52.25,-104.5,0.0,0.0,0.0,0.0,0
2024-11-08,02:00,REST,Bmr,0,-52.25,-156.75,0.0,0.0,0.0,0.0,0
2024-11-08,03:00,REST,Bmr,0,-52.25,-209.0,0.0,0.0,0.0,0.0,0
2024-11-08,04:00,REST,Bmr,0,-52.25,-261.25,0.0,0.0,0.0,0.0,0
2024-11-08,04:13,TRAINING,Walk,"8,41 km",-443.0,-704.25,0.0,0.0,0.0,0.0,14
2024-11-08,05:00,REST,Bmr,0,-52.25,-756.5,0.0,0.0,0.0,0.0,0
2024-11-08,06:00,REST,Bmr,0,-52.25,-808.75,0.0,0.0,0.0,0.0,0
2024-11-08,06:20,FOOD,Eat,0.0,600.0,-208.75,25.0,25.0,37.0,35.0,Porridge
2024-11-08,07:00,REST,Bmr,0,-52.25,-261.0,0.0,25.0,0.0,0.0,0
2024-11-08,08:00,REST,Bmr,0,-52.25,-313.25,0.0,25.0,0.0,0.0,0
2024-11-08,09:00,REST,Bmr,0,-52.25,-365.5,0.0,25.0,0.0,0.0,0
2024-11-08,09:30,FOOD,Eat,0.0,600.0,234.5,25.0,50.0,37.0,35.0,Porridge
2024-11-08,10:00,REST,Bmr,0,-52.25,182.25,0.0,50.0,0.0,0.0,0
2024-11-08,10:12,TRAINING,Walk,"7,91 km",-458.0,-275.75,0.0,50.0,0.0,0.0,17
2024-11-08,11:00,REST,Bmr,0,-52.25,-328.0,0.0,50.0,0.0,0.0,0
2024-11-08,12:00,REST,Bmr,0,-52.25,-380.25,0.0,50.0,0.0,0.0,0
2024-11-08,13:00,REST,Bmr,0,-52.25,-432.5,0.0,50.0,0.0,0.0,0
2024-11-08,14:00,REST,Bmr,0,-52.25,-484.75,0.0,50.0,0.0,0.0,0
2024-11-08,14:55,FOOD,Eat,0.0,520.0,35.25,28.0,78.0,29.0,31.0,"Watermelon, grapes, coleslaw, veg sausage, broccoli, bea, halloumi, egg"
2024-11-08,15:00,REST,Bmr,0,-52.25,-17.0,0.0,78.0,0.0,0.0,0
2024-11-08,15:30,FOOD,Eat,0.0,443.0,426.0,21.0,99.0,31.0,27.0,Protein bars
2024-11-08,16:00,REST,Bmr,0,-52.25,373.75,0.0,99.0,0.0,0.0,0
2024-11-08,17:00,REST,Bmr,0,-52.25,321.5,0.0,99.0,0.0,0.0,0
2024-11-08,18:00,REST,Bmr,0,-52.25,269.25,0.0,99.0,0.0,0.0,0
2024-11-08,19:00,REST,Bmr,0,-52.25,217.0,0.0,99.0,0.0,0.0,0
2024-11-08,20:00,REST,Bmr,0,-52.25,164.75,0.0,99.0,0.0,0.0,0
2024-11-08,21:00,REST,Bmr,0,-52.25,112.5,0.0,99.0,0.0,0.0,0
2024-11-08,22:00,REST,Bmr,0,-52.25,60.25,0.0,99.0,0.0,0.0,0
2024-11-08,23:00,REST,Bmr,0,-52.25,8.0,0.0,99.0,0.0,0.0,0
2024-11-09,00:00,REST,Bmr,0,-52.25,-52.25,0.0,0.0,0.0,0.0,0
2024-11-09,01:00,REST,Bmr,0,-52.25,-104.5,0.0,0.0,0.0,0.0,0
2024-11-09,02:00,REST,Bmr,0,-52.25,-156.75,0.0,0.0,0.0,0.0,0
2024-11-09,03:00,REST,Bmr,0,-52.25,-209.0,0.0,0.0,0.0,0.0,0
2024-11-09,04:00,REST,Bmr,0,-52.25,-261.25,0.0,0.0,0.0,0.0,0
2024-11-09,04:38,FOOD,Eat,0.0,600.0,338.75,25.0,25.0,37.0,35.0,Protein shake
2024-11-09,05:00,REST,Bmr,0,-52.25,286.5,0.0,25.0,0.0,0.0,0
2024-11-09,05:21,TRAINING,Walk,"8,49 km",-435.0,-148.5,0.0,25.0,0.0,0.0,14
2024-11-09,06:00,REST,Bmr,0,-52.25,-200.75,0.0,25.0,0.0,0.0,0
2024-11-09,07:00,REST,Bmr,0,-52.25,-253.0,0.0,25.0,0.0,0.0,0
2024-11-09,07:43,FOOD,Eat,0.0,600.0,347.0,25.0,50.0,37.0,35.0,Porridge
2024-11-09,08:00,REST,Bmr,0,-52.25,294.75,0.0,50.0,0.0,0.0,0
2024-11-09,09:00,REST,Bmr,0,-52.25,242.5,0.0,50.0,0.0,0.0,0
2024-11-09,10:00,REST,Bmr,0,-52.25,190.25,0.0,50.0,0.0,0.0,0
2024-11-09,10:32,FOOD,Eat,0.0,500.0,690.25,23.0,73.0,35.0,27.0,Indian curry with rice and <span>chickpeas</span>
2024-11-09,11:00,REST,Bmr,0,-52.25,638.0,0.0,73.0,0.0,0.0,0
2024-11-09,11:16,TRAINING,Walk,"8,68 km",-492.0,146.0,0.0,73.0,0.0,0.0,0
2024-11-09,12:00,REST,Bmr,0,-52.25,93.75,0.0,73.0,0.0,0.0,0
2024-11-09,13:00,REST,Bmr,0,-52.25,41.5,0.0,73.0,0.0,0.0,0
2024-11-09,13:45,FOOD,Eat,0.0,180.0,221.5,4.0,77.0,12.0,12.0,"Protein bar, piece of choclate/coffe"
2024-11-09,14:00,REST,Bmr,0,-52.25,169.25,0.0,77.0,0.0,0.0,0
2024-11-09,15:00,REST,Bmr,0,-52.25,117.0,0.0,77.0,0.0,0.0,0
2024-11-09,15:09,TRAINING,RUN,7.0 km,-354.0,-237.0,0.0,77.0,0.0,0.0,5'33''
2024-11-09,16:00,REST,Bmr,0,-52.25,-289.25,0.0,77.0,0.0,0.0,0
2024-11-09,16:30,FOOD,Eat,0.0,476.0,186.75,21.0,98.0,26.0,27.0,"Falaffel, egg, halloumi, watermelon, broccoli, grapes, coleslaw, bea"
2024-11-09,17:00,REST,Bmr,0,-52.25,134.5,0.0,98.0,0.0,0.0,0
2024-11-09,17:01,FOOD,Eat,0.0,396.0,530.5,19.0,117.0,42.0,18.0,"Protein bar, candy"
2024-11-09,18:00,REST,Bmr,0,-52.25,478.25,0.0,117.0,0.0,0.0,0
2024-11-09,19:00,REST,Bmr,0,-52.25,426.0,0.0,117.0,0.0,0.0,0
